Voyage_ID,Date,Ship_Type,Route_Type,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weekly_Voyage_Count,Weather_Condition
725,2024-03-10,Container Ship,Long-haul,15.200700760630236,2225.3407945751514,1035.073458463197,6.060804022376836,3,Moderate
726,2024-03-17,Fish Carrier,Short-haul,23.596975035880444,1553.1661318270858,516.6851859717974,13.682063868268342,4,Rough
727,2024-03-24,Container Ship,Long-haul,23.988679846774307,1817.0025373960564,399.4597063202942,6.808089872396228,4,Moderate
728,2024-03-31,Bulk Carrier,Short-haul,16.506142385364658,1387.277061078497,1417.2598246144803,5.9833608120108295,6,Calm
729,2024-04-07,Bulk Carrier,Coastal,20.546889845126078,878.1141784690174,925.9795185306632,10.17901277851836,5,Calm
730,2024-04-14,Bulk Carrier,Short-haul,18.71638268701727,706.8389338645438,1141.285100095556,11.422558186616085,5,Calm
731,2024-04-21,Bulk Carrier,Short-haul,20.915357461286845,1005.1420977171892,997.0965718440268,6.347835364702887,7,Rough
732,2024-04-28,Bulk Carrier,Coastal,21.922901554996105,533.7235375577897,200.6367163529739,9.32676729113206,9,Rough
733,2024-05-05,,,15.68381428786148,1263.7972140216173,1298.660186400666,9.505865082463174,7,Calm
734,2024-05-12,Tanker,Long-haul,20.50875108377955,1250.9490133009213,871.5150973074345,5.508937119091318,6,Calm
735,2024-05-19,Fish Carrier,Coastal,14.455847584756397,1289.751065792845,1621.1475139059612,6.013078792817379,2,Rough
736,2024-05-26,Tanker,Short-haul,12.576537337738236,2470.767437046695,1467.1477263872548,12.511800456958484,3,Calm
737,2024-06-02,Bulk Carrier,Long-haul,19.251333243304828,2468.347420952159,504.1595212804488,10.488901233731315,9,Calm
738,2024-06-09,Fish Carrier,Transoceanic,11.82029271588177,1522.7168001974726,1760.0371650808925,13.91515531504719,4,Rough
739,2024-06-16,Tanker,Transoceanic,19.383008696758544,646.6558067164328,821.0121081063796,12.081639909874731,7,Moderate
740,2024-06-23,Bulk Carrier,Transoceanic,22.820429328680067,1921.6147686928336,886.8076561315909,11.411610181855965,1,Calm
741,2024-06-30,Fish Carrier,Transoceanic,23.63784256602548,2939.5673969758623,68.90637976609456,13.540244876812675,9,Calm
742,2023-06-04,Bulk Carrier,,18.60152187706207,2425.6066062419127,1650.9117077108492,14.66929037703184,3,Moderate
743,2023-06-11,Tanker,Long-haul,12.612719333153276,2232.2708372766147,1574.2645844815356,5.706317857144818,7,Rough
744,2023-06-18,Container Ship,,12.311231287622949,2459.657069459321,1193.274490727489,5.750181577392705,4,Moderate
745,2023-06-25,Bulk Carrier,Transoceanic,12.463377014775118,887.2817002317508,1409.084839598604,9.38435698205474,1,
746,2023-07-02,Fish Carrier,,22.257641699516164,1307.0004627336718,155.33018525447284,12.676047199654146,9,Moderate
747,2023-07-09,Fish Carrier,Short-haul,13.341551213001589,1581.5149580350874,579.8218903352927,6.467813596667905,6,Rough
748,2023-07-16,Container Ship,Long-haul,17.635504877143518,591.2080645038183,1553.6494168278691,7.631591981551743,4,Moderate
749,2023-07-23,Tanker,Transoceanic,13.821615606486528,1215.1317268822595,1990.130754464616,7.880688505604389,6,Rough
750,2023-07-30,Container Ship,Short-haul,15.704672100810845,1550.747255903879,1177.1771217034814,12.330235040407754,5,Calm
751,2023-08-06,Fish Carrier,Transoceanic,22.196900321704938,2222.216884861916,359.2644789183657,9.194629299635231,6,Moderate
752,2023-08-13,Bulk Carrier,Short-haul,19.963289870557293,725.7499135656449,126.42201996948552,10.310350193795625,9,Rough
753,2023-08-20,Container Ship,Short-haul,19.94996669908797,840.8326820572594,99.47541559116826,12.535415837517352,9,Calm
754,2023-08-27,Fish Carrier,,20.66901198837688,1855.364908096086,933.3607042693056,14.499409385347072,2,Moderate
755,2023-09-03,Tanker,Long-haul,24.72018632555157,2757.7922706441414,542.9269901379639,8.73481969394819,1,Calm
756,2023-09-10,Container Ship,Coastal,10.058609544948611,1266.3828248394325,980.9388802618398,7.127197414732716,4,Rough
757,2023-09-17,Container Ship,Long-haul,12.589816948811636,2538.461597225695,1827.940164823582,8.628166621756188,2,Rough
758,2023-09-24,Tanker,Transoceanic,23.143086275684887,1503.3160643113367,1463.9325648209149,12.92217408392364,8,Rough
759,2023-10-01,Container Ship,Long-haul,13.841208859550084,2398.7576796767576,818.5137060841173,11.921753567877207,9,Rough
760,2023-10-08,Container Ship,,16.019763779128613,2429.750426845323,615.345745013479,5.33804711903779,4,Calm
761,2023-10-15,Container Ship,Transoceanic,16.34671010842564,1252.8111518767182,1553.8802723726008,10.717298975957585,3,Moderate
762,2023-10-22,Bulk Carrier,Transoceanic,15.41722759721838,2532.903813894254,1603.80321822249,5.329098033317673,8,Calm
763,2023-10-29,Fish Carrier,Transoceanic,23.788426676055074,727.675177752866,1042.6591536952196,8.751348686031118,8,Moderate
764,2023-11-05,Fish Carrier,Coastal,16.199060093609646,2678.321025582673,510.2610238201964,6.004060187502246,6,Moderate
765,2023-11-12,Tanker,Short-haul,21.1686719178162,789.5610925943733,474.9258364561472,6.920469653231869,9,
766,2023-11-19,Container Ship,Short-haul,19.09947959518661,2492.032877664684,1107.9835406563618,6.573778500556841,7,Moderate
767,2023-11-26,Bulk Carrier,Short-haul,23.509004399547266,2960.954674456464,941.5055505075562,13.027481518558568,5,Moderate
768,2023-12-03,Bulk Carrier,Long-haul,21.980865482784825,2209.017281408179,341.82652347463016,9.736961395926553,1,Calm
769,2023-12-10,Tanker,Long-haul,14.238006302433137,2181.839336102702,1450.2315719133358,8.92774713834385,5,Calm
770,2023-12-17,Fish Carrier,Transoceanic,10.644555041589108,978.8016802132472,1772.5515290789194,6.748928803413804,8,Rough
771,2023-12-24,Bulk Carrier,Short-haul,21.569093108701285,2254.114524042806,768.6959489456658,7.516140303405433,6,Moderate
772,2023-12-31,Container Ship,Long-haul,15.424018887132007,1047.3892614436393,663.1023649654052,6.985125707991174,9,Calm
773,2024-01-07,Fish Carrier,Short-haul,19.57897162088808,2354.6038640603324,1686.4387808839188,14.09362394470159,1,Rough
774,2024-01-14,Tanker,Coastal,13.39806165796218,1845.422247973931,1441.52160225846,14.078563232395169,1,Moderate
775,2024-01-21,Fish Carrier,Transoceanic,17.318182593471548,1203.412731004263,846.6543088155385,13.311298278995432,2,Rough
776,2024-01-28,Fish Carrier,Short-haul,20.596732940102733,578.2544447335937,945.0463963856572,8.85399633696279,6,Moderate
777,2024-02-04,Fish Carrier,Long-haul,18.16224927190993,2964.5762769247463,1323.4174162294146,5.506898454413928,4,Rough
778,2024-02-11,,Long-haul,22.510548121841268,2357.169304611612,1301.2429244854693,12.209052712561236,2,Rough
779,2024-02-18,Tanker,Transoceanic,24.818889450947346,1410.6885635194362,341.48639794783355,6.253461048427774,4,Moderate
780,2024-02-25,Tanker,Coastal,24.74041837093005,1168.773202769902,664.0944104673705,13.451152953733226,2,Rough
781,2024-03-03,Container Ship,Transoceanic,15.755792224778212,1394.5544045265228,108.36316180932508,5.868019401356168,3,Rough
782,2024-03-10,Fish Carrier,Long-haul,11.994506942511936,2292.374964785203,1528.7578580351085,11.181226540498006,1,Rough
783,2024-03-17,Bulk Carrier,Transoceanic,17.427825651993814,1327.069349260751,136.28121340979027,14.4447182470261,6,Calm
784,2024-03-24,Tanker,Coastal,22.7937795224047,2261.180960391797,1514.8321880650265,11.271823286028004,5,Rough
785,2024-03-31,Tanker,Transoceanic,19.40127433549617,2383.5079782441285,166.40504329825256,11.084905137310717,9,Moderate
786,2024-04-07,Tanker,Coastal,14.64456617795,2944.882750681424,1347.688374082921,10.108216029397148,4,Rough
787,2024-04-14,Fish Carrier,Long-haul,17.821376659977542,2017.724960218589,1181.513700921069,5.071660631979905,3,Rough
788,2024-04-21,Tanker,Transoceanic,24.3836114207432,2172.3413753666077,1507.0889060279233,6.707653900376551,6,Calm
789,2024-04-28,Tanker,Coastal,20.99873256527891,2882.6199601925264,585.1117505459214,11.81994995601892,4,Calm
790,2024-05-05,Fish Carrier,Long-haul,15.44435822225512,2627.9394549275166,337.4291575805045,5.838203187634318,5,Rough
791,2024-05-12,Tanker,Coastal,15.559311202885109,621.5982973748913,1032.5472318933714,9.272818673432356,6,Moderate
792,2024-05-19,Container Ship,,15.24941352717608,2783.5994187614806,1354.4999457415304,14.65289649923863,1,Moderate
793,2024-05-26,Container Ship,Coastal,18.018574393108462,2068.876147238469,1354.882036753357,8.499022448604393,1,Moderate
794,2024-06-02,,Short-haul,19.042254006126864,907.2910922975418,1207.5056682274835,12.67136508386671,1,Moderate
795,2024-06-09,Bulk Carrier,Short-haul,16.355801621795443,2791.8389430212,309.5356098698164,6.018607704475065,2,
796,2024-06-16,Tanker,Coastal,17.91588193153854,907.5260974524966,1749.5747113298864,9.960135726334515,2,Rough
797,2024-06-23,Fish Carrier,Short-haul,13.590779826128792,1568.3482591001225,976.6041122193556,8.460032561827433,5,Moderate
798,2024-06-30,Tanker,Short-haul,19.115813785834487,588.5893671022284,953.7159716699482,13.254488962446196,6,Calm
799,2023-06-04,Tanker,Transoceanic,19.15358093958129,1565.4881031955624,1368.2712005809535,9.56088116217018,5,Calm
800,2023-06-11,Bulk Carrier,Short-haul,13.96926482021501,2756.415757871257,1877.05275869737,8.76128014221762,6,Rough
801,2023-06-18,Tanker,Short-haul,20.42143422946696,1248.3108195951331,1182.4991883174096,6.834033616764879,2,Calm
802,2023-06-25,Tanker,Transoceanic,17.044737770537616,809.6585280369824,1422.0143696248397,13.572329922205396,5,Calm
803,2023-07-02,Fish Carrier,Coastal,23.15669910300529,1577.6356436822546,1744.6841630965985,8.602891866493671,5,Moderate
804,2023-07-09,Tanker,Short-haul,11.431366821350595,1609.617533611108,54.67608276240019,5.286824133000941,4,Calm
805,2023-07-16,Bulk Carrier,Transoceanic,11.278108915564042,1013.0042575102868,1458.1571688903182,6.013096494521992,3,Rough
806,2023-07-23,Container Ship,Transoceanic,22.41380292126327,764.209275119327,931.670075527709,5.302446895694314,3,Rough
807,2023-07-30,Tanker,Short-haul,16.712295120651856,647.9497936401677,1598.0476772524044,6.607467073849938,8,Moderate
808,2023-08-06,Container Ship,Long-haul,13.146537847624383,1501.4154061842482,1210.741241794606,5.995147541597296,4,Calm
809,2023-08-13,Tanker,Transoceanic,15.27862238377554,1133.2707224226544,1344.6201644762089,5.103569459996501,8,Rough
810,2023-08-20,Bulk Carrier,Long-haul,23.412573406707832,2083.280567428053,1060.0841562975647,14.32055634449924,7,Calm
811,2023-08-27,Tanker,Short-haul,11.24931607518861,1947.0773895933944,1278.1342379571313,12.049224528299916,2,Calm
812,2023-09-03,Bulk Carrier,Coastal,10.551710061113493,2141.7053481547878,80.78822031306451,9.372046402112115,7,Moderate
813,2023-09-10,Tanker,Transoceanic,19.69520743845172,1312.253338839849,1200.2272234541545,5.22824330123052,2,
814,2023-09-17,Container Ship,Long-haul,18.35000335185142,869.587400279818,1512.2571256761514,9.823556147646324,1,Moderate
815,2023-09-24,Fish Carrier,Short-haul,14.331618643831993,752.9436365037191,647.4793546358117,7.639064096793162,3,Moderate
816,2023-10-01,Tanker,Coastal,22.11740960450249,1193.4606984309669,252.0827007160488,13.914472023004622,5,Moderate
817,2023-10-08,Bulk Carrier,Short-haul,11.2091798086101,1707.2894886937122,439.10002040853,8.124237395929505,2,Moderate
818,2023-10-15,Tanker,Coastal,10.891719448503853,2428.89031045365,199.73741881424135,10.841163675999468,6,Rough
819,2023-10-22,Bulk Carrier,Short-haul,20.54027948053024,2520.0701566683783,1762.6350855126122,10.950613843453318,6,Calm
820,2023-10-29,Fish Carrier,Coastal,18.19024397896708,833.9057310455379,1541.8002967100815,7.359593345467647,9,Calm
821,2023-11-05,Fish Carrier,Short-haul,11.546903021918196,1292.5305783125505,260.8371998298727,5.078370941731206,1,Rough
822,2023-11-12,,Short-haul,23.34017660416265,568.5585613163872,317.5045389887667,8.830716709233897,9,Rough
823,2023-11-19,Bulk Carrier,Short-haul,20.262325118619486,2987.46547215221,1861.5298475955365,6.889475584464898,5,Moderate
824,2023-11-26,Tanker,Short-haul,17.617353333512536,1618.4201952774044,466.0356034831786,14.882990123904753,3,Moderate
825,2023-12-03,Bulk Carrier,Transoceanic,24.991661381380048,2538.782100870219,1041.250802167453,7.074545692098859,7,Moderate
826,2023-12-10,Tanker,Short-haul,23.53969810172706,1029.8870514148068,957.5474661604816,12.523127467207072,8,Moderate
827,2023-12-17,Fish Carrier,Short-haul,22.53794815529684,1690.2410561114973,1194.6793669498895,5.225376672765552,7,
828,2023-12-24,Fish Carrier,Long-haul,11.371721792265756,2351.076003179338,951.177390432504,8.660622032384932,8,Moderate
829,2023-12-31,Bulk Carrier,Coastal,12.716934093810991,2872.22207193344,1926.6413985968984,10.116652886641628,1,Rough
830,2024-01-07,Tanker,Coastal,24.676729336555148,2483.374647841909,1599.0569208576674,7.273388337984748,2,Moderate
831,2024-01-14,Fish Carrier,Transoceanic,20.070859278843457,2829.4144627437367,954.0408117367672,6.084414052503214,4,Calm
832,2024-01-21,,Short-haul,23.122665878329457,2451.010969575739,366.54350100177766,12.303546879385795,6,Calm
833,2024-01-28,Container Ship,Transoceanic,12.679563128378255,1648.8791793803582,1191.184636394602,14.71122387441832,4,Rough
834,2024-02-04,,Transoceanic,23.45512749940052,1682.5157385370271,1484.82830658985,7.739122441113803,2,Rough
835,2024-02-11,Tanker,Long-haul,18.347911002880195,1253.2217908668686,600.6943949021254,9.588730281319156,4,Calm
836,2024-02-18,Tanker,Long-haul,16.171512660406997,2153.810172298792,1359.57520498074,11.889705432933066,7,Moderate
837,2024-02-25,Container Ship,Transoceanic,22.096992258617945,1947.6393745229327,864.6623811632647,9.64060800897305,5,Moderate
838,2024-03-03,Bulk Carrier,Transoceanic,15.42237495776273,1582.5734787052995,367.455547605492,5.638544111410839,2,Moderate
839,2024-03-10,Fish Carrier,Long-haul,18.21650635129985,2046.8832268326184,1484.458629859948,10.916812078708269,4,Rough
840,2024-03-17,Container Ship,Short-haul,15.84615674851263,1968.143802940175,1319.4445139765762,12.814852020428397,7,Moderate
841,2024-03-24,Tanker,Long-haul,18.98173762717166,1085.3061747908257,904.6170818942512,9.41945606407689,6,Calm
842,2024-03-31,Tanker,Coastal,17.387418258213586,2674.5778301983837,1151.902622754745,14.397353411615525,3,Moderate
843,2024-04-07,Container Ship,Transoceanic,22.85872639159408,2135.49379647171,87.47685119019852,11.160635845738849,3,Calm
844,2024-04-14,Bulk Carrier,Long-haul,10.896048717265792,1510.305653456835,586.7924032657032,6.577975327068252,8,Rough
845,2024-04-21,Bulk Carrier,Coastal,24.48638121794013,1114.9915488333215,1135.7705622775131,7.765532407494317,2,Rough
846,2024-04-28,Container Ship,Transoceanic,24.527010508402107,1145.1302218634116,1450.523972319724,10.265507861260822,5,Moderate
847,2024-05-05,Bulk Carrier,Long-haul,18.99696780638132,2833.979781490468,90.10232518939164,9.305919293355169,8,Moderate
848,2024-05-12,,Coastal,15.122406351791284,603.506756696056,951.0959215065268,14.020877610081731,7,Moderate
849,2024-05-19,Tanker,Coastal,20.38532654467189,556.9509800068738,1910.637324138988,5.885341660821929,8,Calm
850,2024-05-26,Fish Carrier,Transoceanic,16.423466326977362,1927.6284026084452,1344.1215848763914,13.522891259107562,5,Rough
851,2024-06-02,Fish Carrier,Long-haul,11.200662854773418,1499.6771173376578,1525.7447026312684,11.874072498855671,3,Calm
852,2024-06-09,Fish Carrier,Short-haul,23.784186186560667,637.0019154255328,250.41246275896188,7.639785093446584,3,Calm
853,2024-06-16,Fish Carrier,,20.05682032501172,2850.2015542806994,1277.2292592829842,5.990097628184978,1,Calm
854,2024-06-23,Bulk Carrier,Short-haul,18.575779866469,2466.402560625668,1903.4216491718305,7.982106200813406,7,Calm
855,2024-06-30,Bulk Carrier,Long-haul,11.578754144263865,508.89146888716914,651.6022740453997,11.888800616459964,2,Calm
856,2023-06-04,Container Ship,Short-haul,11.976466992814638,1290.1412889719577,1142.917574804722,12.484990831426977,9,Moderate
857,2023-06-11,Tanker,Coastal,23.823855149018154,2308.1999199616685,862.3630597870346,11.162056501464876,7,Moderate
858,2023-06-18,Fish Carrier,Long-haul,14.650264652372464,1011.0410600914084,1562.8742503918884,5.350434780852239,9,Moderate
859,2023-06-25,Bulk Carrier,Coastal,21.83621864931709,2521.5034342833987,1489.704048526744,7.616765801893313,1,Moderate
860,2023-07-02,Tanker,Short-haul,14.813491441757602,2180.0320894645342,140.4540963292925,7.400281806674018,8,Calm
861,2023-07-09,Fish Carrier,Long-haul,19.791329223378824,2396.8848028576026,766.972599056655,7.469013482093223,8,Calm
862,2023-07-16,Tanker,Coastal,23.720149863349373,659.1798157878354,531.2255032628866,12.51085254389764,7,Moderate
863,2023-07-23,Container Ship,Coastal,13.050794115989635,2477.658063496365,403.0437353869522,12.9412706437231,5,Rough
864,2023-07-30,Fish Carrier,Short-haul,14.881836148873155,1285.426642690603,1958.4510171198049,8.3070820623441,2,Calm
865,2023-08-06,Bulk Carrier,Short-haul,21.61138475937541,2064.354917070793,703.7922678474886,8.878993907110377,6,Moderate
866,2023-08-13,,Transoceanic,10.90847031513118,2743.771490555589,1190.7214565240397,5.262576274425681,6,Calm
867,2023-08-20,Tanker,Short-haul,14.836388002433203,1758.641141315887,753.7548240325591,9.853677058322926,4,Rough
868,2023-08-27,Fish Carrier,Transoceanic,19.327057042134573,1221.220636910172,353.3614979352193,12.194060691893924,2,Rough
869,2023-09-03,Fish Carrier,Long-haul,10.168111456336636,2695.761094287861,1652.483142942344,9.499199066586415,6,Rough
870,2023-09-10,Tanker,Coastal,16.065035345091346,1785.1901786470848,775.5997611658128,13.485315042713747,4,Moderate
871,2023-09-17,Container Ship,Short-haul,20.157641637366236,674.4001673723078,1675.1568055945952,10.925164374179968,1,Moderate
872,2023-09-24,Tanker,Long-haul,12.133410325335904,1239.3392156590053,1598.4209959191685,8.261300684354037,5,Moderate
873,2023-10-01,Fish Carrier,Coastal,18.439724205784355,2503.27889602432,1672.0422824507134,7.671199831801304,2,Rough
874,2023-10-08,Tanker,Transoceanic,24.969056533242625,1066.6430067493964,413.6727354957543,12.910638781781923,7,Rough
875,2023-10-15,Tanker,Short-haul,20.861498431855377,815.9370760149468,1335.1127787751282,12.725050972394794,9,Rough
876,2023-10-22,Tanker,Transoceanic,24.13960028067449,1160.1457601091895,341.08446812295733,5.134372035913146,5,Rough
877,2023-10-29,Container Ship,Transoceanic,24.64909052062299,1943.573197238061,740.9367612188107,5.351011990840711,3,Calm
878,2023-11-05,Container Ship,Coastal,21.94287808324,2331.238591163649,1208.3945130030002,7.709362079310717,9,Moderate
879,2023-11-12,Tanker,Long-haul,18.43859437791507,705.5352814706915,661.4507592911161,8.156125579081806,1,Rough
880,2023-11-19,Bulk Carrier,Transoceanic,20.024305576836326,1405.7859224732151,1190.4660674126594,11.840660188453036,3,Rough
881,2023-11-26,Tanker,Coastal,24.052779265933417,1005.3031141688094,1954.3354545041443,14.51051138307765,5,Rough
882,2023-12-03,Container Ship,,13.526165440827269,2923.0022809907764,1848.599751725268,14.713624832177995,4,Rough
883,2023-12-10,Container Ship,Long-haul,22.02079414574248,1916.840956993116,493.4009234122283,6.634464179632287,9,
884,2023-12-17,Tanker,Transoceanic,16.02366682184313,994.0053286880684,884.6749031921587,8.211607935617835,2,
885,2023-12-24,Fish Carrier,Long-haul,12.347007069625478,819.3302460110667,1992.6408180651244,5.827324523730465,6,Moderate
886,2023-12-31,Fish Carrier,Short-haul,14.174953442763467,2070.821544638044,918.7799578147872,9.590287696845152,4,Moderate
887,2024-01-07,Fish Carrier,Transoceanic,22.081976217635056,613.8193442357771,1930.4508703921315,12.818298916484078,2,Calm
888,2024-01-14,Tanker,Long-haul,17.713121071291848,2143.6327652453247,116.76917456873107,7.83661635136684,8,Moderate
889,2024-01-21,Bulk Carrier,Transoceanic,13.193747903748676,2046.3128262420075,1720.1906663035668,5.911575501876721,1,Moderate
890,2024-01-28,Fish Carrier,Short-haul,17.364683038384737,2594.176892007623,1131.98138633148,12.27990251765294,2,Moderate
891,2024-02-04,Container Ship,Long-haul,14.837344778902017,2398.2237385262447,1703.9213932702671,6.726979592969605,5,Moderate
892,2024-02-11,Fish Carrier,Long-haul,19.210629710154727,2537.356940642499,267.3484151374911,6.330330038706379,4,Moderate
893,2024-02-18,Bulk Carrier,Short-haul,22.774694528524,1500.423591095106,293.7720553548881,7.204647459381757,6,Moderate
894,2024-02-25,Bulk Carrier,Transoceanic,20.782644941528275,2070.588085702896,1911.5156649809123,9.730018185286536,8,Rough
895,2024-03-03,,Coastal,13.24886191308767,1817.368261237091,1210.6020392834753,11.176931585898368,1,Calm
896,2024-03-10,Bulk Carrier,Short-haul,23.259632123441577,1667.910354326812,1476.0615787841923,6.700295243418886,7,Rough
897,2024-03-17,Bulk Carrier,Short-haul,11.69889826429452,2958.7689089270334,989.2451058503632,7.292914558387375,3,Rough
898,2024-03-24,Bulk Carrier,Transoceanic,21.286527180487248,1751.0117065885631,274.2915226085827,10.479623766011333,8,Rough
899,2024-03-31,Container Ship,Long-haul,21.133179787269903,911.425804562524,1394.805142424516,12.784047633691824,6,Calm
900,2024-04-07,Bulk Carrier,Transoceanic,21.92541027260861,2598.682003294717,1974.4650835251184,12.222828774700384,1,Rough
901,2024-04-14,Tanker,Short-haul,12.446103398944944,1235.9707551859112,858.1143699997026,11.781201687762422,1,Rough
902,2024-04-21,Container Ship,Transoceanic,21.891006642431197,2788.026958312787,1145.3964386430573,9.299132490375207,4,Calm
903,2024-04-28,Fish Carrier,Transoceanic,23.89453832145457,2202.906747069408,992.2694377588712,9.914528258823797,7,Calm
904,2024-05-05,Tanker,,16.503372041496906,1402.4525777163833,228.84801454617732,12.858180122435252,2,
905,2024-05-12,Bulk Carrier,Transoceanic,16.712482875688917,2541.110086780849,1424.2222204288105,14.838763223958289,4,Moderate
906,2024-05-19,Container Ship,Short-haul,20.56506552777589,558.9874414523179,820.3482382475594,10.336918269709567,4,Calm
907,2024-05-26,Fish Carrier,Long-haul,24.73988498956698,2763.31944057527,720.9835754888917,10.640652372782984,7,Calm
908,2024-06-02,Fish Carrier,Short-haul,22.430766596090145,2156.165608293781,1241.60298418438,12.50699569181944,1,Calm
909,2024-06-09,Container Ship,Long-haul,16.054054450716098,1305.337588212088,1831.0193186330305,5.292564140415351,5,Moderate
910,2024-06-16,Fish Carrier,Coastal,15.621828975003424,2590.356417548884,295.4785271056512,13.4665289560378,7,Moderate
911,2024-06-23,Bulk Carrier,Long-haul,17.25325911867332,2710.783276279697,808.6101523657132,11.467258265833172,8,Calm
912,2024-06-30,Bulk Carrier,Long-haul,10.435344878900676,648.7377794925984,145.18043146838596,6.560226232789036,1,Calm
913,2023-06-04,Container Ship,Short-haul,19.389795216818264,2231.2188453695458,1246.8515617123592,14.129684536485774,6,Calm
914,2023-06-11,Container Ship,Long-haul,14.547820153405052,1111.6718042499067,780.6624974546193,8.925678553190988,1,Calm
915,2023-06-18,Container Ship,Transoceanic,17.051463982614102,2756.570597898048,1573.4667668488603,12.325382629841052,5,Moderate
916,2023-06-25,Bulk Carrier,Short-haul,11.241117081681788,611.5123169012488,518.0721543827419,7.493909281969858,3,
917,2023-07-02,Tanker,Short-haul,14.51876007439969,1669.4868890909097,1540.675119958904,14.275806175277276,3,Moderate
918,2023-07-09,Tanker,Short-haul,23.49098224603716,1303.6377789993653,1793.9977198733898,12.920722727268082,4,Rough
919,2023-07-16,Fish Carrier,Short-haul,19.6732331747669,2670.7349668167044,783.583350850867,6.408815642051503,4,Rough
920,2023-07-23,Bulk Carrier,Long-haul,18.935028369869528,2421.7063501885714,1566.3468591966057,10.54821357648636,8,Rough
921,2023-07-30,Tanker,Long-haul,21.195769401778957,2992.9738747067563,1734.2981622118643,6.18051462086031,8,Rough
922,2023-08-06,Bulk Carrier,Short-haul,20.81372356388922,645.5214851784167,1074.7785245178263,5.529490094419577,6,Moderate
923,2023-08-13,Container Ship,Coastal,15.51195137277443,2479.305181156115,213.66632389843795,13.30668894996998,3,Calm
924,2023-08-20,Tanker,Coastal,24.135748517147587,2434.013753973354,957.8016082261336,9.43704247487998,8,Rough
925,2023-08-27,Container Ship,Long-haul,20.524882050445783,2718.183362275173,966.562959305856,5.434582963502601,9,Rough
926,2023-09-03,,Long-haul,17.461277793425086,2842.853321613568,762.0030660959171,13.074765288688733,4,Rough
927,2023-09-10,Fish Carrier,Coastal,18.83618557041163,1330.6322028785594,671.8406443690237,7.029350221078662,6,Calm
928,2023-09-17,Container Ship,Long-haul,11.600730547248638,2998.6853753621454,956.300941195514,12.088975347073388,1,Calm
929,2023-09-24,Bulk Carrier,Long-haul,20.905821899357143,872.5365283448559,787.8578301283301,14.330953919094023,2,Moderate
930,2023-10-01,Container Ship,Short-haul,24.318285947261163,2998.7343286466275,566.6451291827053,10.36262807453085,8,Calm
931,2023-10-08,Fish Carrier,Long-haul,15.4924084333312,2149.4719062432714,294.741124433373,7.069418438834429,6,Calm
932,2023-10-15,Bulk Carrier,Coastal,21.19632035712672,1939.818583499457,1826.0883449869916,12.021739915840936,5,Moderate
933,2023-10-22,Container Ship,Short-haul,13.284421001853698,2117.1359064478675,1947.2765981705911,10.319171241113915,3,
934,2023-10-29,Container Ship,Long-haul,18.736554724044765,1754.5583698478852,1782.4669848382412,12.184686706581276,6,Moderate
935,2023-11-05,Container Ship,Coastal,19.97891673409381,530.7010141092223,1299.782807144302,5.337812368167128,5,Calm
936,2023-11-12,Container Ship,Transoceanic,21.33760476287569,1124.438320676206,302.392925063096,9.923402396848928,3,Rough
937,2023-11-19,Bulk Carrier,Long-haul,12.759272204805312,2768.698992969859,127.30660256489524,8.648724232881033,1,Calm
938,2023-11-26,Bulk Carrier,Transoceanic,19.40426844703177,1798.696269440061,963.0211390155258,12.937758192677812,5,Calm
939,2023-12-03,Fish Carrier,Coastal,11.511829612104018,1208.405973390096,556.8062277986171,10.957356712300264,3,Calm
940,2023-12-10,Tanker,Long-haul,23.44335394854021,2046.566886111888,459.506590821401,14.719720977943062,7,Calm
941,2023-12-17,Bulk Carrier,Coastal,18.292463674078878,1236.0935149709037,503.6049777139131,6.664054776548012,5,Rough
942,2023-12-24,,Coastal,24.198758168802076,604.5102509537701,1298.0590855984897,13.245904877413755,4,Moderate
943,2023-12-31,,Coastal,22.3730071809971,1579.471411521277,713.3978791779076,10.848526493881907,8,Moderate
944,2024-01-07,Fish Carrier,Transoceanic,10.66763892873024,1310.3409523241637,487.00579284380296,7.31113904860389,4,Rough
945,2024-01-14,Bulk Carrier,Short-haul,13.922497684477763,2152.862005689145,1996.5543348363085,10.470920458392628,1,Calm
946,2024-01-21,Bulk Carrier,Long-haul,12.005508268364592,528.4906959784439,281.3764040723524,6.796691928041979,9,Calm
947,2024-01-28,,,17.876947317289847,2553.808563329989,1953.109004934143,13.185214663867908,7,Rough
948,2024-02-04,Bulk Carrier,Short-haul,21.020396550409988,2484.498994907341,969.1492627012368,13.63794409500658,9,Moderate
949,2024-02-11,Container Ship,Long-haul,17.78538513287987,2025.882963974868,1050.7758906343088,7.104399856120454,6,Calm
950,2024-02-18,Container Ship,Short-haul,13.21644407735086,742.0461140328916,1752.7694011661167,10.829557005511258,1,Moderate
951,2024-02-25,Bulk Carrier,Transoceanic,10.938890136086904,2302.4868386764115,1331.143624829486,12.980863826902016,4,Calm
952,2024-03-03,Tanker,Short-haul,20.284594054068428,2004.5244462402347,1886.2093048146603,5.185388594825183,6,Calm
953,2024-03-10,Fish Carrier,Transoceanic,24.608657059543724,2935.916854044155,1208.614363426853,7.599911267273085,2,Moderate
954,2024-03-17,Tanker,Coastal,24.93048299097559,859.3016918446049,1000.5116404352898,6.2595493511543125,2,Moderate
