Voyage_ID,Date,Ship_Type,Route_Type,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weekly_Voyage_Count,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Average_Load_Percentage,Seasonal_Impact_Score,Engine_Type,Maintenance_Status,Turnaround_Time_hours,Efficiency_nm_per_kWh,Data_Quality_Flag,Month,Month_str
859,2023-06-25,Bulk Carrier,Coastal,21.83621864931709,2521.5034342833987,1489.704048526744,7.616765801893313,1,Moderate,1216.0870150582246,46430.45552289133,810146.8923262818,61.11823329750018,0.8367175489424212,Diesel,Fair,58.39282950934612,0.396639423001491,Complete,2023-06,2023-06
860,2023-07-02,Tanker,Short-haul,14.813491441757602,2180.0320894645342,140.4540963292925,7.400281806674018,8,Calm,941.4394241614882,394171.6305425338,862356.5469286971,56.44415807176521,1.3149093170636248,Heavy Fuel Oil (HFO),Fair,56.0059638732254,0.8506497834832465,Complete,2023-07,2023-07
861,2023-07-09,Fish Carrier,Long-haul,19.791329223378824,2396.8848028576026,766.972599056655,7.469013482093223,8,Calm,643.6229553492393,377178.1721107267,652134.5123228908,95.00298304824705,0.8643512345690497,Steam Turbine,Good,16.755717574643263,1.3047167341464565,Complete,2023-07,2023-07
862,2023-07-16,Tanker,Coastal,23.720149863349373,659.1798157878354,531.2255032628866,12.51085254389764,7,Moderate,1725.6600547770408,10814.505372866004,50956.29853152682,64.25294129869408,1.2540662638191575,Unknown,Good,53.690406110567054,0.9632336087566707,Incomplete,2023-07,2023-07
863,2023-07-23,Container Ship,Coastal,13.050794115989635,2477.658063496365,403.0437353869522,12.9412706437231,5,Rough,1277.8642170714693,433198.4218078857,570622.4293428481,70.72262844805344,0.7081942981801417,Diesel,Critical,14.41763009965877,1.154235694713523,Complete,2023-07,2023-07
864,2023-07-30,Fish Carrier,Short-haul,14.881836148873155,1285.426642690603,1958.4510171198049,8.3070820623441,2,Calm,1558.5363559842278,417693.7342670179,246357.75613108263,72.90432532493301,1.009576521067788,Heavy Fuel Oil (HFO),Fair,67.77964702766036,0.8166558180897951,Complete,2023-07,2023-07
865,2023-08-06,Bulk Carrier,Short-haul,21.61138475937541,2064.354917070793,703.7922678474886,8.878993907110377,6,Moderate,1256.2306473353676,72487.8604073314,297169.49967643706,70.29126934856977,1.1623395134888437,Unknown,Fair,23.830971636297363,1.346961394558146,Incomplete,2023-08,2023-08
866,2023-08-13,Unknown,Transoceanic,10.90847031513118,2743.771490555589,1190.7214565240397,5.262576274425681,6,Calm,1527.843647965425,463150.147133255,819492.8450997476,89.30878196960762,0.6510193855607714,Steam Turbine,Good,26.681147838707005,0.604005247515135,Incomplete,2023-08,2023-08
867,2023-08-20,Tanker,Short-haul,14.836388002433203,1758.641141315887,753.7548240325591,9.853677058322926,4,Rough,1155.7643323807065,27781.912207632453,137032.5167295109,60.60369302497386,0.9401027208898486,Diesel,Fair,41.90842082596069,0.5982033761089673,Complete,2023-08,2023-08
868,2023-08-27,Fish Carrier,Transoceanic,19.327057042134573,1221.220636910172,353.3614979352193,12.194060691893924,2,Rough,1500.9142292932368,62143.72649797964,255522.52603111972,55.3208841933142,1.4677085486344832,Steam Turbine,Fair,30.909466427058344,1.3328310781484825,Complete,2023-08,2023-08
869,2023-09-03,Fish Carrier,Long-haul,10.168111456336636,2695.761094287861,1652.483142942344,9.499199066586415,6,Rough,1876.312763458577,179970.02747397887,823250.131693295,77.64728242691272,1.2601293245315244,Steam Turbine,Critical,14.24624740674804,1.0661384076269262,Complete,2023-09,2023-09
870,2023-09-10,Tanker,Coastal,16.065035345091346,1785.1901786470848,775.5997611658128,13.485315042713747,4,Moderate,1946.4390018137087,305056.0048736012,882177.058089422,57.01563083656481,0.6480253840251476,Unknown,Critical,47.606373887848974,0.9179899562166024,Incomplete,2023-09,2023-09
871,2023-09-17,Container Ship,Short-haul,20.15764163736624,674.4001673723078,1675.1568055945952,10.925164374179968,1,Moderate,1905.5247946860247,38608.98263053674,67491.38064723546,66.02424054117837,0.9049624452848468,Steam Turbine,Fair,19.55958295497489,0.1344919963654321,Complete,2023-09,2023-09
872,2023-09-24,Tanker,Long-haul,12.133410325335904,1239.3392156590053,1598.4209959191685,8.261300684354037,5,Moderate,307.9776093696972,401183.1797438271,253079.05043107035,54.73312238123022,0.6441717275196794,Steam Turbine,Fair,23.93299190991949,1.0984762868975662,Complete,2023-09,2023-09
873,2023-10-01,Fish Carrier,Coastal,18.439724205784355,2503.27889602432,1672.0422824507134,7.671199831801304,2,Rough,1123.2290707665284,41912.95838549218,64295.70350304157,77.56818299275346,0.6206677213472672,Steam Turbine,Fair,40.34354068307884,0.6058224300423299,Complete,2023-10,2023-10
874,2023-10-08,Tanker,Transoceanic,24.969056533242625,1066.6430067493964,413.6727354957543,12.910638781781923,7,Rough,467.769818209148,117938.52657957812,882403.7959216422,57.89059384946113,1.09711255323224,Diesel,Critical,46.57993779913264,1.229933491931566,Complete,2023-10,2023-10
875,2023-10-15,Tanker,Short-haul,20.861498431855377,815.9370760149468,1335.1127787751282,12.725050972394794,9,Rough,168.76951672134828,465456.7293803005,422918.7404635901,69.94370450147957,0.953749735573247,Heavy Fuel Oil (HFO),Critical,14.458789384227169,0.7500797228882259,Complete,2023-10,2023-10
876,2023-10-22,Tanker,Transoceanic,24.13960028067449,1160.1457601091895,341.08446812295733,5.134372035913146,5,Rough,150.8954867608801,476966.73698193225,501391.2117580199,81.2749590951763,0.5832925877451459,Heavy Fuel Oil (HFO),Fair,49.548218824036965,1.0904414676504313,Complete,2023-10,2023-10
877,2023-10-29,Container Ship,Transoceanic,24.64909052062299,1943.573197238061,740.9367612188107,5.351011990840711,3,Calm,750.2956155535871,24382.7075698659,423570.3494278635,58.51935901840044,0.6043632572270522,Steam Turbine,Unknown,57.96813171161682,0.6186307209819041,Incomplete,2023-10,2023-10
878,2023-11-05,Container Ship,Coastal,21.94287808324,2331.238591163649,1208.3945130030002,7.709362079310717,9,Moderate,1597.7604057435424,138328.23579845286,883674.3350887531,97.46565409441118,0.5828579933480466,Diesel,Good,58.85003576693367,0.6361294001524587,Complete,2023-11,2023-11
879,2023-11-12,Tanker,Long-haul,18.43859437791507,705.5352814706915,661.4507592911161,8.156125579081806,1,Rough,567.270903550713,294107.8478365284,747881.9392159831,64.1992530496759,1.012215767306362,Steam Turbine,Critical,52.84878517135773,0.5287679286336706,Complete,2023-11,2023-11
880,2023-11-19,Bulk Carrier,Transoceanic,20.024305576836326,1405.7859224732151,1190.4660674126594,11.840660188453036,3,Rough,1785.0483046017491,122904.51462058906,195117.27373088096,60.9035078841397,0.7665700998262199,Steam Turbine,Good,30.78211881192459,0.2444120325189576,Complete,2023-11,2023-11
881,2023-11-26,Tanker,Coastal,24.052779265933417,1005.3031141688094,1954.3354545041443,14.51051138307765,5,Rough,1274.6673287164674,386168.4969101636,746518.4941241944,74.09528907539723,1.3031003540032464,Heavy Fuel Oil (HFO),Fair,40.40040851389236,0.2814076041944079,Complete,2023-11,2023-11
882,2023-12-03,Container Ship,Unknown,13.526165440827269,2923.0022809907764,1848.599751725268,14.713624832177995,4,Rough,744.7561511299779,58959.66035189941,586109.6553821554,84.1792612298813,0.5504162244147626,Diesel,Critical,64.44372192566183,1.0472509648718789,Incomplete,2023-12,2023-12
883,2023-12-10,Container Ship,Long-haul,22.02079414574248,1916.840956993116,493.4009234122283,6.634464179632287,9,Unknown,128.76405327381804,449313.3142927034,601927.1246505792,51.92630095388075,1.038657097498242,Steam Turbine,Critical,62.87330845121068,1.3481702027004432,Incomplete,2023-12,2023-12
884,2023-12-17,Tanker,Transoceanic,16.02366682184313,994.0053286880684,884.6749031921587,8.211607935617835,2,Unknown,340.0544662962157,429432.9222078496,369455.3474404106,88.00560542149259,0.9944794627172024,Heavy Fuel Oil (HFO),Fair,15.049897602770708,0.2636691168255969,Incomplete,2023-12,2023-12
885,2023-12-24,Fish Carrier,Long-haul,12.347007069625478,819.3302460110667,1992.6408180651244,5.827324523730465,6,Moderate,1475.103946882651,199274.0925374482,945433.7054812626,76.42486995427717,0.8150142068394989,Heavy Fuel Oil (HFO),Fair,54.38732189249936,0.8456093817242432,Complete,2023-12,2023-12
886,2023-12-31,Fish Carrier,Short-haul,14.174953442763467,2070.821544638044,918.7799578147872,9.590287696845152,4,Moderate,1612.505313772309,142779.8938616999,980300.9963412152,98.87903736051064,0.9936082414156482,Heavy Fuel Oil (HFO),Critical,54.599934095186704,0.1359271142016633,Complete,2023-12,2023-12
887,2024-01-07,Fish Carrier,Transoceanic,22.081976217635056,613.8193442357771,1930.4508703921315,12.818298916484078,2,Calm,585.1275719738551,70594.72537308633,959361.8547737524,60.14794631116538,0.8027709928132858,Diesel,Critical,30.79281728538424,0.5853847838829739,Complete,2024-01,2024-01
888,2024-01-14,Tanker,Long-haul,17.713121071291848,2143.6327652453247,116.76917456873107,7.83661635136684,8,Moderate,1418.3568628340222,162224.50293688086,252532.9933941261,75.74882384597527,1.0827063304737956,Steam Turbine,Fair,59.74245737488419,0.8115024689363581,Complete,2024-01,2024-01
889,2024-01-21,Bulk Carrier,Transoceanic,13.193747903748676,2046.3128262420075,1720.1906663035668,5.911575501876721,1,Moderate,874.4417751900829,322551.6173899312,96828.65876793754,63.526027386378736,1.2226132400537697,Heavy Fuel Oil (HFO),Critical,28.912722264788933,0.6893344929874627,Complete,2024-01,2024-01
890,2024-01-28,Fish Carrier,Short-haul,17.364683038384737,2594.176892007623,1131.98138633148,12.27990251765294,2,Moderate,598.0459724257911,431901.7788580484,851398.3944864766,59.55396144545031,0.5564209173920812,Heavy Fuel Oil (HFO),Good,39.77564321150941,1.2614519992605682,Complete,2024-01,2024-01
891,2024-02-04,Container Ship,Long-haul,14.837344778902017,2398.2237385262447,1703.9213932702671,6.726979592969605,5,Moderate,236.3967564813548,334963.93092221726,679864.9419017682,93.13459137037108,0.7839319453473762,Diesel,Fair,34.87812034246144,0.5698503260900538,Complete,2024-02,2024-02
892,2024-02-11,Fish Carrier,Long-haul,19.210629710154727,2537.356940642499,267.3484151374911,6.330330038706379,4,Moderate,1493.944745837985,482516.4918400506,968109.178502009,83.92793148532938,1.318297138152627,Diesel,Critical,47.54295421971483,0.2548344478839165,Complete,2024-02,2024-02
893,2024-02-18,Bulk Carrier,Short-haul,22.774694528524,1500.423591095106,293.7720553548881,7.204647459381757,6,Moderate,749.4535766895538,341939.5794727763,954693.316393687,55.46084421775053,1.2240621090130688,Steam Turbine,Good,47.33765301492048,0.4475234536071748,Complete,2024-02,2024-02
894,2024-02-25,Bulk Carrier,Transoceanic,20.782644941528275,2070.588085702896,1911.5156649809123,9.730018185286536,8,Rough,1067.5330363246385,163022.8413587281,659279.9760521508,95.66920602817932,0.523018611573615,Steam Turbine,Fair,45.012006304614175,1.226139340589642,Complete,2024-02,2024-02
895,2024-03-03,Unknown,Coastal,13.24886191308767,1817.368261237091,1210.6020392834753,11.176931585898368,1,Calm,771.0113858996871,78712.3029700752,227609.8617687896,79.75553539350693,1.173813098542723,Heavy Fuel Oil (HFO),Unknown,19.18134583779473,1.4921982537058625,Incomplete,2024-03,2024-03
896,2024-03-10,Bulk Carrier,Short-haul,23.259632123441577,1667.910354326812,1476.0615787841923,6.700295243418886,7,Rough,1154.4946942066258,211014.78866345435,328108.74501608603,87.7292824775416,1.495061547796014,Diesel,Fair,49.541380220688616,0.5437837910424443,Complete,2024-03,2024-03
897,2024-03-17,Bulk Carrier,Short-haul,11.69889826429452,2958.7689089270334,989.2451058503632,7.292914558387375,3,Rough,1655.6891507044231,303997.47994508856,134139.0243416161,61.11085871039042,0.8725818250572451,Heavy Fuel Oil (HFO),Fair,52.720412688050864,0.7413128789002889,Complete,2024-03,2024-03
898,2024-03-24,Bulk Carrier,Transoceanic,21.286527180487248,1751.0117065885631,274.2915226085827,10.479623766011333,8,Rough,180.4425874731633,23545.638322549574,786342.390451614,68.64926801730934,0.9405741744410234,Diesel,Critical,32.258315746828714,1.2993177829125957,Complete,2024-03,2024-03
899,2024-03-31,Container Ship,Long-haul,21.133179787269903,911.425804562524,1394.805142424516,12.784047633691824,6,Calm,881.2039058743392,238772.91528721745,107655.25822631147,60.481398081275074,1.41693807180293,Heavy Fuel Oil (HFO),Good,40.30299261196681,0.970622493212326,Complete,2024-03,2024-03
900,2024-04-07,Bulk Carrier,Transoceanic,21.92541027260861,2598.682003294717,1974.4650835251184,12.222828774700384,1,Rough,1095.5444876279068,126251.33920332008,564752.8404666446,63.09551998075462,0.5983274544207543,Steam Turbine,Good,65.51279631340336,0.6935187298016546,Complete,2024-04,2024-04
901,2024-04-14,Tanker,Short-haul,12.446103398944944,1235.9707551859112,858.1143699997026,11.781201687762422,1,Rough,869.6415493920847,106299.36815517124,59094.81063854743,89.17260951033376,0.5251347517485341,Heavy Fuel Oil (HFO),Fair,43.6380124861688,0.156535842800185,Complete,2024-04,2024-04
902,2024-04-21,Container Ship,Transoceanic,21.8910066424312,2788.026958312787,1145.3964386430573,9.299132490375207,4,Calm,506.75389625659454,484247.9777509101,104941.62208571492,92.19455064046343,1.377124219713798,Heavy Fuel Oil (HFO),Critical,33.277594858644825,0.6386010430950709,Complete,2024-04,2024-04
903,2024-04-28,Fish Carrier,Transoceanic,23.89453832145457,2202.906747069408,992.2694377588712,9.914528258823797,7,Calm,556.8874899676366,495710.5310554462,200766.03709513447,88.07713251411431,1.3505196740403778,Diesel,Good,69.11627062612621,0.2403714429622328,Complete,2024-04,2024-04
904,2024-05-05,Tanker,Unknown,16.503372041496906,1402.4525777163833,228.84801454617727,12.858180122435252,2,Unknown,573.3808738129228,281777.3570418748,89473.3990546419,66.47144599356807,0.6907000926360957,Diesel,Good,19.74886048557054,0.9249287875622856,Incomplete,2024-05,2024-05
905,2024-05-12,Bulk Carrier,Transoceanic,16.712482875688917,2541.110086780849,1424.2222204288105,14.838763223958289,4,Moderate,1956.8356145403511,358517.24343202927,893019.2263710208,55.4909138104945,0.8894277865519543,Diesel,Good,61.814246337546805,1.368905863110055,Complete,2024-05,2024-05
906,2024-05-19,Container Ship,Short-haul,20.56506552777589,558.9874414523179,820.3482382475594,10.336918269709567,4,Calm,1841.748834746406,120466.97343037146,889595.5081278576,58.31420633952594,0.6787500831275919,Diesel,Unknown,39.747779362630425,1.3284246931750558,Incomplete,2024-05,2024-05
907,2024-05-26,Fish Carrier,Long-haul,24.73988498956698,2763.31944057527,720.9835754888917,10.640652372782984,7,Calm,1698.9795185388346,186107.7883481901,470884.2992525066,92.0492043980284,1.2696586543058803,Diesel,Fair,44.27776240142056,1.3346297646522831,Complete,2024-05,2024-05
908,2024-06-02,Fish Carrier,Short-haul,22.430766596090145,2156.165608293781,1241.60298418438,12.50699569181944,1,Calm,748.4441530336557,238629.41086961064,850596.9857459445,75.5017667983553,1.2998854715123442,Diesel,Critical,48.732450067995146,0.4401742563979639,Complete,2024-06,2024-06
909,2024-06-09,Container Ship,Long-haul,16.054054450716098,1305.337588212088,1831.0193186330305,5.292564140415351,5,Moderate,700.5774065038896,19885.915190471183,390055.3304832016,64.29655562066235,1.2493237154916703,Steam Turbine,Fair,45.83451124496651,0.552132639482528,Complete,2024-06,2024-06
910,2024-06-16,Fish Carrier,Coastal,15.621828975003424,2590.356417548884,295.4785271056512,13.4665289560378,7,Moderate,1308.6562551219567,189136.44540264545,788399.2772145593,86.49053645455155,1.017750449719472,Heavy Fuel Oil (HFO),Good,38.43659306248106,0.799805472966994,Complete,2024-06,2024-06
911,2024-06-23,Bulk Carrier,Long-haul,17.25325911867332,2710.783276279697,808.6101523657132,11.467258265833172,8,Calm,66.09961270818084,413046.0091405349,421346.6741347772,60.849545844551386,0.7433632390987556,Diesel,Critical,55.02816643297563,0.6380441009291999,Complete,2024-06,2024-06
912,2024-06-30,Bulk Carrier,Long-haul,10.435344878900676,648.7377794925984,145.18043146838596,6.560226232789036,1,Calm,329.80863654334775,392604.2271626481,904897.116114534,87.29643697732759,0.6340455640554599,Diesel,Critical,27.74865151889396,0.5263577259876988,Complete,2024-06,2024-06
913,2023-06-04,Container Ship,Short-haul,19.389795216818264,2231.2188453695458,1246.8515617123592,14.129684536485774,6,Calm,442.25747426184046,428850.3597972948,748875.2664216445,76.62515397731457,1.369303487718757,Unknown,Fair,61.70042344888941,0.3058486448203643,Incomplete,2023-06,2023-06
914,2023-06-11,Container Ship,Long-haul,14.547820153405052,1111.6718042499067,780.6624974546193,8.925678553190988,1,Calm,544.2332530953072,365360.978290387,813964.3363327847,65.33207065913528,1.3315296362737636,Steam Turbine,Good,14.086617765539591,1.305375123766145,Complete,2023-06,2023-06
915,2023-06-18,Container Ship,Transoceanic,17.051463982614102,2756.570597898048,1573.4667668488603,12.325382629841052,5,Moderate,563.5534436442147,154139.43816067924,170390.2842399442,54.80900883303163,1.208052872595002,Steam Turbine,Critical,33.85082414916153,0.2522895033975567,Complete,2023-06,2023-06
916,2023-06-25,Bulk Carrier,Short-haul,11.241117081681788,611.5123169012488,518.0721543827419,7.493909281969858,3,Unknown,564.7098465611692,263083.10388163175,655786.018729505,64.72944199025973,0.8108800335957176,Heavy Fuel Oil (HFO),Critical,67.85346210491815,1.12547732663401,Incomplete,2023-06,2023-06
917,2023-07-02,Tanker,Short-haul,14.51876007439969,1669.4868890909097,1540.675119958904,14.275806175277276,3,Moderate,293.15111796204326,26973.32415592637,203053.8226395431,69.22281054573405,1.2867041346479058,Diesel,Fair,26.843611120964784,1.257657643969566,Complete,2023-07,2023-07
918,2023-07-09,Tanker,Short-haul,23.49098224603716,1303.6377789993653,1793.9977198733898,12.920722727268082,4,Rough,1029.6910641135669,257942.8112598623,341033.7863815934,51.647380237488655,1.0570517445762904,Heavy Fuel Oil (HFO),Critical,12.929313814227449,0.9336591906021569,Complete,2023-07,2023-07
919,2023-07-16,Fish Carrier,Short-haul,19.6732331747669,2670.7349668167044,783.583350850867,6.408815642051503,4,Rough,734.3390619163656,46113.77270521761,569135.807101558,98.1352678299174,1.3167852857142694,Unknown,Fair,58.37480396614664,1.4191571455083816,Incomplete,2023-07,2023-07
920,2023-07-23,Bulk Carrier,Long-haul,18.935028369869528,2421.7063501885714,1566.3468591966057,10.54821357648636,8,Rough,1607.8139853216906,98715.0861481777,990116.224512136,50.08049283619388,1.1834668741339638,Heavy Fuel Oil (HFO),Fair,18.623555877037624,0.1224753867472701,Complete,2023-07,2023-07
921,2023-07-30,Tanker,Long-haul,21.19576940177896,2992.9738747067563,1734.2981622118643,6.18051462086031,8,Rough,632.1174204400248,245331.71800231247,240183.15458474943,69.2479845613729,1.2913973285588958,Heavy Fuel Oil (HFO),Critical,69.03130794354664,1.403484136652772,Complete,2023-07,2023-07
922,2023-08-06,Bulk Carrier,Short-haul,20.81372356388922,645.5214851784167,1074.7785245178263,5.529490094419577,6,Moderate,755.1988254313723,178375.10753143462,965654.9679550076,55.19608626541955,1.038561233721363,Diesel,Critical,32.31626443132272,1.4395023500800554,Complete,2023-08,2023-08
923,2023-08-13,Container Ship,Coastal,15.51195137277443,2479.305181156115,213.66632389843795,13.30668894996998,3,Calm,395.0821153142808,196635.0509312364,715391.4079499407,80.02948477221207,0.7366138702005153,Steam Turbine,Good,22.435621511443948,1.32903800400494,Complete,2023-08,2023-08
924,2023-08-20,Tanker,Coastal,24.135748517147587,2434.013753973354,957.8016082261336,9.43704247487998,8,Rough,642.4299273561667,246983.7170195764,76288.8073267021,73.6109660303142,1.1548008232661713,Heavy Fuel Oil (HFO),Fair,36.76577078281193,1.4828646089727595,Complete,2023-08,2023-08
925,2023-08-27,Container Ship,Long-haul,20.524882050445783,2718.183362275173,966.562959305856,5.434582963502601,9,Rough,1197.979573098007,223042.4187779413,441380.61976685975,52.4943663165372,1.0139497685555408,Unknown,Good,27.652925967019936,1.4462506855633883,Incomplete,2023-08,2023-08
926,2023-09-03,Unknown,Long-haul,17.461277793425086,2842.853321613568,762.0030660959171,13.074765288688733,4,Rough,509.6714986374442,303213.7334615451,372491.3881818236,54.226741252142034,0.732571586707815,Heavy Fuel Oil (HFO),Good,70.81720698824824,0.5213195023484849,Incomplete,2023-09,2023-09
927,2023-09-10,Fish Carrier,Coastal,18.83618557041163,1330.6322028785594,671.8406443690237,7.029350221078662,6,Calm,1076.0899273587693,65582.33568943631,728493.5838517516,69.75331360344536,1.1180095874273333,Steam Turbine,Good,36.38170160104946,0.5673708379860597,Complete,2023-09,2023-09
928,2023-09-17,Container Ship,Long-haul,11.600730547248638,2998.6853753621454,956.300941195514,12.088975347073388,1,Calm,1237.1843267294598,420498.74542274064,666750.4134443314,85.28421186697469,0.5633974221278353,Diesel,Fair,68.22938272283005,0.8874701591126524,Complete,2023-09,2023-09
929,2023-09-24,Bulk Carrier,Long-haul,20.905821899357143,872.5365283448559,787.8578301283301,14.330953919094023,2,Moderate,567.0551997983239,25473.83463341131,147656.4410990426,70.94580504291311,0.5344626966650333,Diesel,Fair,17.62125444902076,0.2552171249635494,Complete,2023-09,2023-09
930,2023-10-01,Container Ship,Short-haul,24.318285947261163,2998.7343286466275,566.6451291827053,10.36262807453085,8,Calm,549.8608853124601,199299.7214825108,565641.2821527629,87.16288137585175,1.0223339438204215,Heavy Fuel Oil (HFO),Fair,52.13639125887047,1.002693519374589,Complete,2023-10,2023-10
931,2023-10-08,Fish Carrier,Long-haul,15.4924084333312,2149.4719062432714,294.741124433373,7.069418438834429,6,Calm,705.0463599538409,287913.3813698784,923597.9868996374,84.16404284461962,0.5895620172622357,Heavy Fuel Oil (HFO),Fair,18.625049794951085,1.459706466778902,Complete,2023-10,2023-10
932,2023-10-15,Bulk Carrier,Coastal,21.19632035712672,1939.818583499457,1826.088344986992,12.021739915840936,5,Moderate,517.1249501598711,444585.65233009815,199126.46299025585,53.80355522363567,0.5686492232736204,Heavy Fuel Oil (HFO),Critical,35.585556439478935,0.4163883402471832,Complete,2023-10,2023-10
933,2023-10-22,Container Ship,Short-haul,13.284421001853698,2117.1359064478675,1947.2765981705911,10.319171241113915,3,Unknown,1297.2544470459295,235641.72818098133,202580.94869218752,86.17904832510851,1.4868322247166743,Diesel,Good,28.18636247842615,1.405691290484426,Incomplete,2023-10,2023-10
934,2023-10-29,Container Ship,Long-haul,18.736554724044765,1754.5583698478852,1782.4669848382412,12.184686706581276,6,Moderate,809.5774188055418,181451.04535802265,805722.4742194201,86.67274191213292,1.0120317585430616,Heavy Fuel Oil (HFO),Fair,40.42225614112855,0.1780210291479986,Complete,2023-10,2023-10
935,2023-11-05,Container Ship,Coastal,19.97891673409381,530.7010141092223,1299.782807144302,5.337812368167128,5,Calm,1137.8728237673336,215414.8772528788,263844.9991307175,70.18184500224802,0.6910787212692806,Diesel,Good,57.07618163312939,1.053955435861578,Complete,2023-11,2023-11
936,2023-11-12,Container Ship,Transoceanic,21.33760476287569,1124.438320676206,302.392925063096,9.923402396848928,3,Rough,1267.167256212891,166580.77329151353,849212.1999844039,80.43265622852104,1.1127085986508192,Diesel,Fair,60.33215257749708,0.6556797436335937,Complete,2023-11,2023-11
937,2023-11-19,Bulk Carrier,Long-haul,12.759272204805312,2768.698992969859,127.30660256489524,8.648724232881033,1,Calm,1502.427846215253,235574.9423147644,540734.2187848755,85.38257610490476,0.8694260455368252,Steam Turbine,Critical,62.19664121148494,1.2216011072373174,Complete,2023-11,2023-11
938,2023-11-26,Bulk Carrier,Transoceanic,19.40426844703177,1798.696269440061,963.0211390155258,12.937758192677812,5,Calm,1885.5495474034524,208708.99516731084,659111.6894517757,54.73018666467857,1.090609207943078,Diesel,Fair,41.03269946649742,0.715053724356024,Complete,2023-11,2023-11
939,2023-12-03,Fish Carrier,Coastal,11.511829612104018,1208.405973390096,556.8062277986171,10.957356712300264,3,Calm,877.509328834333,148723.53102842893,656476.6243172144,97.83349946482365,0.731489158403805,Heavy Fuel Oil (HFO),Fair,26.582006953936965,0.6188267276620656,Complete,2023-12,2023-12
940,2023-12-10,Tanker,Long-haul,23.44335394854021,2046.566886111888,459.506590821401,14.719720977943062,7,Calm,1518.102656108166,96194.95652159916,347870.0616201887,81.94289342952912,0.5433344216344933,Steam Turbine,Critical,50.12029673992935,1.29822556058533,Complete,2023-12,2023-12
941,2023-12-17,Bulk Carrier,Coastal,18.29246367407888,1236.0935149709037,503.6049777139131,6.664054776548012,5,Rough,419.64397036266666,105948.72686617468,559345.463303468,96.90969510787885,0.9678844586429298,Diesel,Unknown,38.321808218929775,1.016079717903612,Incomplete,2023-12,2023-12
942,2023-12-24,Unknown,Coastal,24.19875816880208,604.5102509537701,1298.0590855984897,13.245904877413755,4,Moderate,922.6046334885048,401113.3040484981,294426.7510275326,61.38209726579316,0.8587512024301169,Unknown,Good,48.58179394242776,0.8837077569549703,Incomplete,2023-12,2023-12
943,2023-12-31,Unknown,Coastal,22.3730071809971,1579.471411521277,713.3978791779076,10.848526493881907,8,Moderate,508.1444234633581,383746.6070816826,383060.887457059,87.36269108927577,0.5223357962259233,Heavy Fuel Oil (HFO),Good,58.86370297498017,1.035343387505024,Incomplete,2023-12,2023-12
944,2024-01-07,Fish Carrier,Transoceanic,10.66763892873024,1310.3409523241637,487.00579284380296,7.31113904860389,4,Rough,1569.5657047110262,126726.3543725746,386330.6532026759,88.51440699151698,0.7295963042476744,Steam Turbine,Fair,29.21754784477788,0.8166264754199557,Complete,2024-01,2024-01
945,2024-01-14,Bulk Carrier,Short-haul,13.922497684477763,2152.862005689145,1996.5543348363085,10.470920458392628,1,Calm,1339.1765496883304,112417.09548384468,114704.94221242444,94.4189327087574,0.6147111597757758,Diesel,Good,63.74812217065299,0.9246767894403476,Complete,2024-01,2024-01
946,2024-01-21,Bulk Carrier,Long-haul,12.005508268364592,528.4906959784439,281.3764040723524,6.796691928041979,9,Calm,1800.578030398433,478080.7011511558,682894.1740983118,53.045862689138914,1.2978780792369524,Diesel,Critical,30.96739188000565,1.033143905268454,Complete,2024-01,2024-01
947,2024-01-28,Unknown,Unknown,17.876947317289847,2553.808563329989,1953.109004934143,13.185214663867908,7,Rough,1823.5533859762008,105795.297459427,997665.5532365616,65.32211807765296,0.5765333220425396,Steam Turbine,Good,54.310521465828224,0.8110625483816267,Incomplete,2024-01,2024-01
948,2024-02-04,Bulk Carrier,Short-haul,21.020396550409988,2484.498994907341,969.1492627012368,13.63794409500658,9,Moderate,1808.3227534314208,259730.9606217205,944826.3877494208,93.39158471931944,1.0706597834041085,Steam Turbine,Critical,32.2226366737936,1.0384737235791894,Complete,2024-02,2024-02
949,2024-02-11,Container Ship,Long-haul,17.78538513287987,2025.882963974868,1050.7758906343088,7.104399856120454,6,Calm,331.1139467418604,396591.5697611904,578425.9730619325,95.74121478354957,0.9839528745195054,Steam Turbine,Fair,40.65856839365296,0.4972660985054354,Complete,2024-02,2024-02
950,2024-02-18,Container Ship,Short-haul,13.21644407735086,742.0461140328916,1752.7694011661167,10.829557005511258,1,Moderate,578.7299705558488,448185.8258546766,914378.663327933,64.13167016108277,1.0170322299175163,Heavy Fuel Oil (HFO),Good,43.349786722778006,1.34271592083879,Complete,2024-02,2024-02
951,2024-02-25,Bulk Carrier,Transoceanic,10.938890136086904,2302.4868386764115,1331.143624829486,12.980863826902016,4,Calm,1866.302395717414,417412.6764104908,768741.0444335268,50.71409235851291,0.7487144948424594,Steam Turbine,Critical,35.55484611523343,0.2650994523182619,Complete,2024-02,2024-02
952,2024-03-03,Tanker,Short-haul,20.284594054068428,2004.5244462402347,1886.2093048146603,5.185388594825183,6,Calm,1699.7457980467254,184657.6196660688,404533.3788367012,54.38901962277265,0.9840975584627376,Heavy Fuel Oil (HFO),Fair,13.550239220878607,0.2865274984527221,Complete,2024-03,2024-03
